,Unnamed: 0,object_id,MergedDegree
108221,108221,p:266937,"1,0,0,0,0"
108222,108222,p:266937,"0,1,0,0,0"
108223,108223,p:266937,"0,1,0,0,0"
108224,108224,p:266964,"0,1,0,0,0"
108225,108225,p:266964,"1,0,0,0,0"
108226,108226,p:266938,"0,0,1,0,0"
108227,108227,p:266963,"1,0,0,0,0"
108228,108228,p:266965,"1,0,0,0,0"
108229,108229,p:266965,"1,0,0,0,0"
108230,108230,p:131577,"0,0,1,0,0"
108231,108231,p:266967,"1,0,0,0,0"
108232,108232,p:221766,"0,1,0,0,0"
108233,108233,p:221766,"0,1,0,0,0"
108234,108234,p:266913,"0,0,1,0,0"
108235,108235,p:22396,"1,0,0,0,0"
108236,108236,p:266914,"1,0,0,0,0"
108237,108237,p:266939,"0,0,0,0,1"
108238,108238,p:211709,"0,1,0,0,0"
108239,108239,p:211709,"1,0,0,0,0"
108240,108240,p:211709,"0,1,0,0,0"
108241,108241,p:266951,"0,1,0,0,0"
108242,108242,p:266951,"1,0,0,0,0"
108243,108243,p:20421,"0,0,0,0,1"
108244,108244,p:266952,"1,0,0,0,0"
108245,108245,p:266952,"0,1,0,0,0"
108246,108246,p:266953,"0,1,0,0,0"
108247,108247,p:266953,"1,0,0,0,0"
108248,108248,p:266954,"1,0,0,0,0"
108249,108249,p:266955,"0,0,0,0,1"
108250,108250,p:266955,"1,0,0,0,0"
108251,108251,p:266956,"1,0,0,0,0"
108252,108252,p:266915,"1,0,0,0,0"
108253,108253,p:66677,"1,0,0,0,0"
108254,108254,p:66677,"0,1,0,0,0"
108255,108255,p:20422,"0,1,0,0,0"
108256,108256,p:20422,"0,1,0,0,0"
108257,108257,p:266969,"1,0,0,0,0"
108258,108258,p:266916,"1,0,0,0,0"
108259,108259,p:266916,"0,1,0,0,0"
108260,108260,p:265754,"0,1,0,0,0"
108261,108261,p:265754,"1,0,0,0,0"
108262,108262,p:266917,"1,0,0,0,0"
108263,108263,p:266918,"1,0,0,0,0"
108264,108264,p:266918,"0,1,0,0,0"
108265,108265,p:266981,"0,1,0,0,0"
108266,108266,p:266919,"0,0,1,0,0"
108267,108267,p:266920,"1,0,0,0,0"
108268,108268,p:266920,"0,1,0,0,0"
108269,108269,p:266993,"0,1,0,0,0"
108270,108270,p:266993,"1,0,0,0,0"
108271,108271,p:266921,"0,1,0,0,0"
108272,108272,p:266921,"0,0,1,0,0"
108273,108273,p:266980,"1,0,0,0,0"
108274,108274,p:266978,"0,1,0,0,0"
108275,108275,p:266978,"0,0,0,0,1"
108276,108276,p:266978,"0,0,1,0,0"
108277,108277,p:266995,"1,0,0,0,0"
108278,108278,p:266995,"0,1,0,0,0"
108279,108279,p:266992,"0,1,0,0,0"
108280,108280,p:266992,"0,0,1,0,0"
108281,108281,p:266982,"0,1,0,0,0"
108282,108282,p:266982,"1,0,0,0,0"
108283,108283,p:266983,"0,1,0,0,0"
108284,108284,p:266983,"0,1,0,0,0"
108285,108285,p:266922,"1,0,0,0,0"
108286,108286,p:266922,"0,1,0,0,0"
108287,108287,p:266998,"1,0,0,0,0"
108288,108288,p:266923,"1,0,0,0,0"
108289,108289,p:266999,"1,0,0,0,0"
108290,108290,p:266923,"0,0,0,0,1"
108291,108291,p:266984,"1,0,0,0,0"
108292,108292,p:144078,"0,1,0,0,0"
108293,108293,p:144078,"1,0,0,0,0"
108294,108294,p:25223,"0,0,1,0,0"
108295,108295,p:267001,"1,0,0,0,0"
108296,108296,p:267001,"0,0,1,0,0"
108297,108297,p:266986,"1,0,0,0,0"
108298,108298,p:266924,"1,0,0,0,0"
108299,108299,p:266924,"0,0,0,0,1"
108300,108300,p:266924,"0,1,0,0,0"
108301,108301,p:267003,"1,0,0,0,0"
108302,108302,p:266987,"0,1,0,0,0"
108303,108303,p:266987,"1,0,0,0,0"
108304,108304,p:267004,"1,0,0,0,0"
108305,108305,p:266988,"1,0,0,0,0"
108306,108306,p:33344,"1,0,0,0,0"
108307,108307,p:33344,"0,1,0,0,0"
108308,108308,p:266925,"1,0,0,0,0"
108309,108309,p:33345,"1,0,0,0,0"
108310,108310,p:33345,"0,1,0,0,0"
108311,108311,p:266926,"1,0,0,0,0"
108312,108312,p:267007,"0,0,1,0,0"
108313,108313,p:267007,"1,0,0,0,0"
108314,108314,p:266979,"1,0,0,0,0"
108315,108315,p:266979,"0,1,0,0,0"
108316,108316,p:266979,"0,0,0,0,1"
108317,108317,p:67813,"1,0,0,0,0"
108318,108318,p:53358,"1,0,0,0,0"
108319,108319,p:267008,"1,0,0,0,0"
108320,108320,p:267008,"0,1,0,0,0"
108321,108321,p:25225,"1,0,0,0,0"
108322,108322,p:25225,"0,1,0,0,0"
108323,108323,p:266927,"1,0,0,0,0"
108324,108324,p:53359,"1,0,0,0,0"
108325,108325,p:266928,"1,0,0,0,0"
108326,108326,p:266928,"0,1,0,0,0"
108327,108327,p:266973,"0,1,0,0,0"
108328,108328,p:266973,"0,0,0,0,1"
108329,108329,p:266973,"1,0,0,0,0"
108330,108330,p:267014,"1,0,0,0,0"
108331,108331,p:267014,"0,1,0,0,0"
108332,108332,p:266974,"0,1,0,0,0"
108333,108333,p:266974,"1,0,0,0,0"
108334,108334,p:266972,"0,1,0,0,0"
108335,108335,p:267017,"0,1,0,0,0"
108336,108336,p:267017,"0,0,0,0,1"
108337,108337,p:267017,"1,0,0,0,0"
108338,108338,p:266975,"0,0,0,0,1"
108339,108339,p:267019,"0,1,0,0,0"
108340,108340,p:267019,"1,0,0,0,0"
108341,108341,p:267020,"0,1,0,0,0"
108342,108342,p:25226,"0,0,1,0,0"
108343,108343,p:266929,"1,0,0,0,0"
108344,108344,p:266929,"0,0,1,0,0"
108345,108345,p:266976,"1,0,0,0,0"
108346,108346,p:266976,"0,0,0,0,1"
108347,108347,p:267023,"0,1,0,0,0"
108348,108348,p:267021,"1,0,0,0,0"
108349,108349,p:267022,"1,0,0,0,0"
108350,108350,p:25232,"1,0,0,0,0"
108351,108351,p:25232,"0,1,0,0,0"
108352,108352,p:267024,"0,1,0,0,0"
108353,108353,p:267022,"0,1,0,0,0"
108354,108354,p:266977,"1,0,0,0,0"
108355,108355,p:266977,"0,1,0,0,0"
108356,108356,p:267026,"1,0,0,0,0"
108357,108357,p:118676,"1,0,0,0,0"
108358,108358,p:267027,"0,1,0,0,0"
108359,108359,p:267028,"1,0,0,0,0"
108360,108360,p:25239,"1,0,0,0,0"
108361,108361,p:25239,"0,1,0,0,0"
108362,108362,p:267029,"0,1,0,0,0"
108363,108363,p:267029,"0,0,1,0,0"
108364,108364,p:267030,"1,0,0,0,0"
108365,108365,p:267031,"0,0,1,0,0"
108366,108366,p:267032,"1,0,0,0,0"
108367,108367,p:266990,"1,0,0,0,0"
108368,108368,p:266991,"0,1,0,0,0"
108369,108369,p:266991,"1,0,0,0,0"
108370,108370,p:266991,"1,0,0,0,0"
108371,108371,p:267037,"1,0,0,0,0"
108372,108372,p:267037,"0,0,1,0,0"
108373,108373,p:267041,"0,0,1,0,0"
108374,108374,p:267033,"0,1,0,0,0"
108375,108375,p:267042,"0,1,0,0,0"
108376,108376,p:267042,"0,0,0,0,1"
108377,108377,p:267042,"0,0,1,0,0"
108378,108378,p:267038,"0,1,0,0,0"
108379,108379,p:267038,"1,0,0,0,0"
108380,108380,p:267034,"1,0,0,0,0"
108381,108381,p:267034,"0,1,0,0,0"
108382,108382,p:267039,"0,1,0,0,0"
108383,108383,p:267039,"1,0,0,0,0"
108384,108384,p:267043,"0,1,0,0,0"
108385,108385,p:267044,"1,0,0,0,0"
108386,108386,p:267044,"0,1,0,0,0"
108387,108387,p:267045,"0,1,0,0,0"
108388,108388,p:267049,"1,0,0,0,0"
108389,108389,p:267049,"0,1,0,0,0"
108390,108390,p:267051,"1,0,0,0,0"
108391,108391,p:267051,"0,1,0,0,0"
108392,108392,p:267051,"0,1,0,0,0"
108393,108393,p:267052,"0,1,0,0,0"
108394,108394,p:267052,"1,0,0,0,0"
108395,108395,p:44250,"1,0,0,0,0"
108396,108396,p:44250,"0,1,0,0,0"
108397,108397,p:267035,"1,0,0,0,0"
108398,108398,p:267056,"0,1,0,0,0"
108399,108399,p:267056,"0,1,0,0,0"
108400,108400,p:267056,"1,0,0,0,0"
108401,108401,p:267057,"0,1,0,0,0"
108402,108402,p:267057,"1,0,0,0,0"
108403,108403,p:267058,"1,0,0,0,0"
108404,108404,p:267058,"0,1,0,0,0"
108405,108405,p:183394,"0,1,0,0,0"
108406,108406,p:267059,"0,1,0,0,0"
108407,108407,p:267059,"1,0,0,0,0"
108408,108408,p:267060,"1,0,0,0,0"
108409,108409,p:44249,"1,0,0,0,0"
108410,108410,p:220582,"1,0,0,0,0"
108411,108411,p:267048,"0,1,0,0,0"
108412,108412,p:267061,"1,0,0,0,0"
108413,108413,p:267062,"1,0,0,0,0"
108414,108414,p:267063,"0,1,0,0,0"
108415,108415,p:267063,"1,0,0,0,0"
108416,108416,p:267064,"1,0,0,0,0"
108417,108417,p:267099,"1,0,0,0,0"
108418,108418,p:267099,"0,0,0,0,1"
108419,108419,p:267065,"0,0,1,0,0"
108420,108420,p:267066,"1,0,0,0,0"
108421,108421,p:267101,"1,0,0,0,0"
108422,108422,p:267101,"0,0,0,0,1"
108423,108423,p:267101,"0,1,0,0,0"
108424,108424,p:267103,"1,0,0,0,0"
108425,108425,p:267104,"1,0,0,0,0"
108426,108426,p:267105,"1,0,0,0,0"
108427,108427,p:267106,"0,1,0,0,0"
108428,108428,p:267107,"1,0,0,0,0"
108429,108429,p:267108,"0,0,1,0,0"
108430,108430,p:267109,"0,1,0,0,0"
108431,108431,p:267109,"1,0,0,0,0"
108432,108432,p:267110,"1,0,0,0,0"
108433,108433,p:267110,"0,1,0,0,0"
108434,108434,p:25240,"1,0,0,0,0"
108435,108435,p:25240,"0,1,0,0,0"
108436,108436,p:267117,"1,0,0,0,0"
108437,108437,p:267118,"0,0,1,0,0"
108438,108438,p:267067,"1,0,0,0,0"
108439,108439,p:267120,"1,0,0,0,0"
108440,108440,p:267068,"1,0,0,0,0"
108441,108441,p:267113,"0,0,0,0,1"
108442,108442,p:267121,"0,1,0,0,0"
108443,108443,p:267113,"1,0,0,0,0"
108444,108444,p:267069,"1,0,0,0,0"
108445,108445,p:25227,"1,0,0,0,0"
108446,108446,p:267124,"0,1,0,0,0"
108447,108447,p:267070,"0,0,0,0,1"
108448,108448,p:267070,"1,0,0,0,0"
108449,108449,p:267114,"0,0,0,0,1"
108450,108450,p:267114,"1,0,0,0,0"
108451,108451,p:267125,"1,0,0,0,0"
108452,108452,p:267115,"0,0,0,0,1"
108453,108453,p:267127,"1,0,0,0,0"
108454,108454,p:267126,"1,0,0,0,0"
108455,108455,p:267126,"0,0,0,0,1"
108456,108456,p:267116,"0,0,0,0,1"
108457,108457,p:267116,"1,0,0,0,0"
108458,108458,p:267130,"0,1,0,0,0"
108459,108459,p:267131,"0,0,1,0,0"
108460,108460,p:267071,"0,1,0,0,0"
108461,108461,p:267071,"1,0,0,0,0"
108462,108462,p:267072,"1,0,0,0,0"
108463,108463,p:267132,"0,1,0,0,0"
108464,108464,p:267073,"1,0,0,0,0"
108465,108465,p:267074,"1,0,0,0,0"
108466,108466,p:267143,"0,1,0,0,0"
108467,108467,p:267143,"1,0,0,0,0"
108468,108468,p:267075,"1,0,0,0,0"
108469,108469,p:267076,"1,0,0,0,0"
108470,108470,p:267136,"0,0,0,0,1"
108471,108471,p:267136,"1,0,0,0,0"
108472,108472,p:267137,"0,0,0,0,1"
108473,108473,p:267137,"1,0,0,0,0"
108474,108474,p:267144,"0,0,0,1,0"
108475,108475,p:267138,"0,0,0,0,1"
108476,108476,p:267138,"1,0,0,0,0"
108477,108477,p:267139,"0,0,1,0,0"
108478,108478,p:267139,"1,0,0,0,0"
108479,108479,p:267077,"1,0,0,0,0"
108480,108480,p:267145,"0,1,0,0,0"
108481,108481,p:267145,"0,1,0,0,0"
108482,108482,p:267140,"0,0,0,0,1"
108483,108483,p:267140,"1,0,0,0,0"
108484,108484,p:267146,"1,0,0,0,0"
108485,108485,p:267078,"1,0,0,0,0"
108486,108486,p:267141,"0,0,0,0,1"
108487,108487,p:267141,"1,0,0,0,0"
108488,108488,p:267079,"0,1,0,0,0"
108489,108489,p:267079,"1,0,0,0,0"
108490,108490,p:267147,"1,0,0,0,0"
108491,108491,p:267147,"0,0,0,0,1"
108492,108492,p:267142,"0,0,0,0,1"
108493,108493,p:267142,"1,0,0,0,0"
108494,108494,p:267149,"0,0,0,1,0"
108495,108495,p:267149,"0,0,0,0,1"
108496,108496,p:267149,"0,1,0,0,0"
108497,108497,p:267149,"0,1,0,0,0"
108498,108498,p:267080,"1,0,0,0,0"
108499,108499,p:267156,"0,1,0,0,0"
108500,108500,p:9355,"1,0,0,0,0"
108501,108501,p:267157,"0,1,0,0,0"
108502,108502,p:267157,"0,0,0,0,1"
108503,108503,p:267157,"0,1,0,0,0"
108504,108504,p:267157,"1,0,0,0,0"
108505,108505,p:147089,"0,0,1,0,0"
108506,108506,p:147089,"1,0,0,0,0"
108507,108507,p:147089,"0,1,0,0,0"
108508,108508,p:147089,"0,0,0,1,0"
108509,108509,p:267158,"0,0,0,0,1"
108510,108510,p:267158,"1,0,0,0,0"
108511,108511,p:267164,"0,0,1,0,0"
108512,108512,p:267164,"0,0,1,0,0"
108513,108513,p:267166,"0,0,1,0,0"
108514,108514,p:267169,"0,0,1,0,0"
108515,108515,p:267081,"0,0,1,0,0"
108516,108516,p:267122,"0,1,0,0,0"
108517,108517,p:267082,"1,0,0,0,0"
108518,108518,p:267171,"1,0,0,0,0"
108519,108519,p:267171,"0,1,0,0,0"
108520,108520,p:267083,"1,0,0,0,0"
108521,108521,p:267084,"1,0,0,0,0"
108522,108522,p:20435,"0,1,0,0,0"
108523,108523,p:20435,"1,0,0,0,0"
108524,108524,p:267085,"1,0,0,0,0"
108525,108525,p:267086,"0,0,1,0,0"
108526,108526,p:267087,"1,0,0,0,0"
108527,108527,p:267174,"0,0,1,0,0"
108528,108528,p:267088,"1,0,0,0,0"
108529,108529,p:267088,"0,0,0,0,1"
108530,108530,p:267175,"0,0,1,0,0"
108531,108531,p:267089,"1,0,0,0,0"
108532,108532,p:267176,"0,1,0,0,0"
108533,108533,p:267176,"1,0,0,0,0"
108534,108534,p:267090,"1,0,0,0,0"
108535,108535,p:267170,"0,1,0,0,0"
108536,108536,p:267170,"1,0,0,0,0"
108537,108537,p:267091,"1,0,0,0,0"
108538,108538,p:267092,"0,0,1,0,0"
108539,108539,p:20436,"1,0,0,0,0"
108540,108540,p:20436,"0,1,0,0,0"
108541,108541,p:267177,"0,0,1,0,0"
108542,108542,p:267180,"1,0,0,0,0"
108543,108543,p:267180,"0,1,0,0,0"
108544,108544,p:267093,"1,0,0,0,0"
108545,108545,p:267094,"0,1,0,0,0"
108546,108546,p:267094,"0,1,0,0,0"
108547,108547,p:267095,"1,0,0,0,0"
108548,108548,p:267095,"0,1,0,0,0"
108549,108549,p:35021,"0,1,0,0,0"
108550,108550,p:35021,"1,0,0,0,0"
108551,108551,p:35022,"1,0,0,0,0"
108552,108552,p:252197,"0,1,0,0,0"
108553,108553,p:267096,"1,0,0,0,0"
108554,108554,p:267097,"0,1,0,0,0"
108555,108555,p:35023,"0,1,0,0,0"
108556,108556,p:35023,"1,0,0,0,0"
108557,108557,p:267185,"1,0,0,0,0"
108558,108558,p:267182,"0,0,1,0,0"
108559,108559,p:267182,"0,0,1,0,0"
108560,108560,p:267186,"1,0,0,0,0"
108561,108561,p:267196,"1,0,0,0,0"
108562,108562,p:267196,"0,1,0,0,0"
108563,108563,p:267098,"1,0,0,0,0"
108564,108564,p:267098,"0,0,1,0,0"
108565,108565,p:267206,"1,0,0,0,0"
108566,108566,p:231105,"0,0,1,0,0"
108567,108567,p:267199,"0,1,0,0,0"
108568,108568,p:267207,"0,1,0,0,0"
108569,108569,p:267208,"0,1,0,0,0"
108570,108570,p:267201,"0,1,0,0,0"
108571,108571,p:267202,"1,0,0,0,0"
108572,108572,p:267202,"0,1,0,0,0"
108573,108573,p:267203,"1,0,0,0,0"
108574,108574,p:267204,"0,1,0,0,0"
108575,108575,p:267204,"1,0,0,0,0"
108576,108576,p:149989,"0,1,0,0,0"
108577,108577,p:149989,"0,0,1,0,0"
108578,108578,p:149990,"1,0,0,0,0"
108579,108579,p:267224,"1,0,0,0,0"
108580,108580,p:267224,"0,1,0,0,0"
108581,108581,p:267228,"0,0,1,0,0"
108582,108582,p:267205,"0,1,0,0,0"
108583,108583,p:267205,"1,0,0,0,0"
108584,108584,p:267229,"0,1,0,0,0"
108585,108585,p:267231,"0,0,1,0,0"
108586,108586,p:44953,"0,0,1,0,0"
108587,108587,p:267232,"1,0,0,0,0"
108588,108588,p:209695,"0,1,0,0,0"
108589,108589,p:209695,"1,0,0,0,0"
108590,108590,p:209695,"1,0,0,0,0"
108591,108591,p:267237,"1,0,0,0,0"
108592,108592,p:267238,"0,0,1,0,0"
108593,108593,p:267238,"0,0,1,0,0"
108594,108594,p:267247,"0,1,0,0,0"
108595,108595,p:267241,"1,0,0,0,0"
108596,108596,p:267242,"0,0,1,0,0"
108597,108597,p:267242,"0,0,1,0,0"
108598,108598,p:267243,"1,0,0,0,0"
108599,108599,p:267243,"0,0,1,0,0"
108600,108600,p:267243,"0,0,1,0,0"
108601,108601,p:47738,"0,1,0,0,0"
108602,108602,p:267252,"1,0,0,0,0"
108603,108603,p:266665,"1,0,0,0,0"
108604,108604,p:267275,"1,0,0,0,0"
108605,108605,p:267278,"0,1,0,0,0"
108606,108606,p:267278,"1,0,0,0,0"
108607,108607,p:181406,"1,0,0,0,0"
108608,108608,p:181406,"0,1,0,0,0"
108609,108609,p:181406,"0,0,0,0,1"
108610,108610,p:196088,"0,0,0,0,1"
108611,108611,p:196088,"0,0,0,0,1"
108612,108612,p:97472,"1,0,0,0,0"
108613,108613,p:266784,"0,0,0,0,1"
108614,108614,p:266784,"0,1,0,0,0"
108615,108615,p:267296,"0,0,1,0,0"
108616,108616,p:267296,"0,0,1,0,0"
108617,108617,p:267297,"0,1,0,0,0"
108618,108618,p:267297,"1,0,0,0,0"
108619,108619,p:267297,"1,0,0,0,0"
108620,108620,p:267298,"1,0,0,0,0"
108621,108621,p:267301,"1,0,0,0,0"
108622,108622,p:267301,"0,0,1,0,0"
108623,108623,p:267307,"0,0,1,0,0"
108624,108624,p:267302,"1,0,0,0,0"
108625,108625,p:267302,"0,1,0,0,0"
108626,108626,p:267302,"0,0,0,0,1"
108627,108627,p:54918,"0,1,0,0,0"
108628,108628,p:54918,"1,0,0,0,0"
108629,108629,p:54918,"0,0,1,0,0"
108630,108630,p:267311,"0,0,1,0,0"
108631,108631,p:267311,"0,0,1,0,0"
108632,108632,p:265209,"0,0,1,0,0"
108633,108633,p:267317,"0,0,1,0,0"
108634,108634,p:267317,"0,0,1,0,0"
108635,108635,p:23935,"0,0,1,0,0"
108636,108636,p:267318,"1,0,0,0,0"
108637,108637,p:192179,"1,0,0,0,0"
108638,108638,p:192179,"0,0,0,0,1"
108639,108639,p:267320,"1,0,0,0,0"
108640,108640,p:267320,"0,1,0,0,0"
108641,108641,p:267320,"0,0,1,0,0"
108642,108642,p:267321,"1,0,0,0,0"
108643,108643,p:267321,"0,0,0,0,1"
108644,108644,p:267322,"0,0,1,0,0"
108645,108645,p:8872,"0,1,0,0,0"
108646,108646,p:46396,"1,0,0,0,0"
108647,108647,p:180274,"1,0,0,0,0"
108648,108648,p:54488,"0,1,0,0,0"
108649,108649,p:54488,"0,0,1,0,0"
108650,108650,p:54488,"0,0,1,0,0"
108651,108651,p:267327,"0,0,1,0,0"
108652,108652,p:267327,"0,0,1,0,0"
108653,108653,p:267342,"1,0,0,0,0"
108654,108654,p:267346,"0,0,1,0,0"
108655,108655,p:267010,"0,1,0,0,0"
108656,108656,p:267010,"0,0,1,0,0"
108657,108657,p:30616,"0,0,0,0,1"
108658,108658,p:30616,"0,1,0,0,0"
108659,108659,p:30616,"1,0,0,0,0"
108660,108660,p:51838,"0,1,0,0,0"
108661,108661,p:51838,"1,0,0,0,0"
108662,108662,p:216895,"1,0,0,0,0"
108663,108663,p:138654,"0,0,1,0,0"
108664,108664,p:110397,"1,0,0,0,0"
108665,108665,p:267438,"1,0,0,0,0"
108666,108666,p:267433,"0,1,0,0,0"
108667,108667,p:267433,"1,0,0,0,0"
108668,108668,p:267434,"0,0,1,0,0"
108669,108669,p:267434,"0,0,1,0,0"
108670,108670,p:267435,"1,0,0,0,0"
108671,108671,p:267435,"0,0,1,0,0"
108672,108672,p:126761,"0,0,1,0,0"
108673,108673,p:144749,"0,1,0,0,0"
108674,108674,p:144749,"1,0,0,0,0"
108675,108675,p:267446,"1,0,0,0,0"
108676,108676,p:267446,"0,1,0,0,0"
108677,108677,p:267422,"0,0,1,0,0"
108678,108678,p:267422,"0,1,0,0,0"
108679,108679,p:267448,"1,0,0,0,0"
108680,108680,p:267448,"0,0,1,0,0"
108681,108681,p:267449,"1,0,0,0,0"
108682,108682,p:267449,"0,1,0,0,0"
108683,108683,p:267449,"0,0,1,0,0"
108684,108684,p:267453,"0,1,0,0,0"
108685,108685,p:267416,"1,0,0,0,0"
108686,108686,p:267453,"1,0,0,0,0"
108687,108687,p:267453,"0,0,1,0,0"
108688,108688,p:267416,"1,0,0,0,0"
108689,108689,p:267416,"0,1,0,0,0"
108690,108690,p:258628,"1,0,0,0,0"
108691,108691,p:258628,"0,1,0,0,0"
108692,108692,p:36954,"1,0,0,0,0"
108693,108693,p:267427,"1,0,0,0,0"
108694,108694,p:267427,"0,1,0,0,0"
108695,108695,p:213008,"0,0,1,0,0"
108696,108696,p:266711,"1,0,0,0,0"
108697,108697,p:266711,"0,1,0,0,0"
108698,108698,p:267417,"1,0,0,0,0"
108699,108699,p:31116,"0,1,0,0,0"
108700,108700,p:31119,"1,0,0,0,0"
108701,108701,p:31119,"0,0,0,0,1"
108702,108702,p:267418,"1,0,0,0,0"
108703,108703,p:267418,"0,0,0,0,1"
108704,108704,p:267459,"0,0,1,0,0"
108705,108705,p:267459,"0,0,1,0,0"
108706,108706,p:267460,"1,0,0,0,0"
108707,108707,p:267460,"1,0,0,0,0"
108708,108708,p:267460,"0,1,0,0,0"
108709,108709,p:267463,"1,0,0,0,0"
108710,108710,p:266712,"0,0,1,0,0"
108711,108711,p:267464,"1,0,0,0,0"
108712,108712,p:267464,"0,0,0,1,0"
108713,108713,p:267461,"0,0,0,0,1"
108714,108714,p:267461,"0,1,0,0,0"
108715,108715,p:267462,"0,1,0,0,0"
108716,108716,p:267462,"0,0,0,0,1"
108717,108717,p:267462,"1,0,0,0,0"
108718,108718,p:26288,"0,0,1,0,0"
108719,108719,p:26288,"0,1,0,0,0"
108720,108720,p:267419,"0,1,0,0,0"
108721,108721,p:267419,"1,0,0,0,0"
108722,108722,p:267419,"0,0,1,0,0"
108723,108723,p:267467,"0,1,0,0,0"
108724,108724,p:267467,"1,0,0,0,0"
108725,108725,p:266713,"1,0,0,0,0"
108726,108726,p:267468,"0,0,1,0,0"
108727,108727,p:267469,"0,1,0,0,0"
108728,108728,p:267470,"0,0,1,0,0"
108729,108729,p:267420,"0,0,1,0,0"
108730,108730,p:267420,"1,0,0,0,0"
108731,108731,p:267471,"1,0,0,0,0"
108732,108732,p:267471,"0,1,0,0,0"
108733,108733,p:266714,"1,0,0,0,0"
108734,108734,p:83567,"0,0,1,0,0"
108735,108735,p:83567,"0,1,0,0,0"
108736,108736,p:83567,"0,0,1,0,0"
108737,108737,p:83568,"1,0,0,0,0"
108738,108738,p:267472,"0,0,1,0,0"
108739,108739,p:267478,"0,0,0,0,1"
108740,108740,p:267421,"1,0,0,0,0"
108741,108741,p:267426,"1,0,0,0,0"
108742,108742,p:267482,"0,1,0,0,0"
108743,108743,p:267482,"1,0,0,0,0"
108744,108744,p:267485,"0,1,0,0,0"
108745,108745,p:267485,"1,0,0,0,0"
108746,108746,p:267485,"1,0,0,0,0"
108747,108747,p:267492,"0,0,1,0,0"
108748,108748,p:267491,"1,0,0,0,0"
108749,108749,p:267493,"0,0,1,0,0"
108750,108750,p:267493,"0,1,0,0,0"
108751,108751,p:267493,"0,0,1,0,0"
108752,108752,p:267493,"0,0,0,1,0"
108753,108753,p:267494,"0,1,0,0,0"
108754,108754,p:267494,"1,0,0,0,0"
108755,108755,p:267497,"0,1,0,0,0"
108756,108756,p:267498,"0,1,0,0,0"
108757,108757,p:267498,"0,0,1,0,0"
108758,108758,p:267497,"1,0,0,0,0"
108759,108759,p:259944,"0,0,0,1,0"
108760,108760,p:259944,"0,0,1,0,0"
108761,108761,p:267499,"0,1,0,0,0"
108762,108762,p:267499,"1,0,0,0,0"
108763,108763,p:267500,"1,0,0,0,0"
108764,108764,p:267502,"0,1,0,0,0"
108765,108765,p:267503,"0,0,0,0,1"
108766,108766,p:267503,"0,0,1,0,0"
108767,108767,p:267503,"0,0,0,1,0"
108768,108768,p:267503,"0,1,0,0,0"
108769,108769,p:257050,"0,1,0,0,0"
108770,108770,p:267512,"0,1,0,0,0"
108771,108771,p:267505,"1,0,0,0,0"
108772,108772,p:267506,"1,0,0,0,0"
108773,108773,p:267507,"1,0,0,0,0"
108774,108774,p:267511,"0,0,0,0,1"
108775,108775,p:267508,"0,0,0,0,1"
108776,108776,p:267508,"1,0,0,0,0"
108777,108777,p:168566,"1,0,0,0,0"
108778,108778,p:267213,"0,0,1,0,0"
108779,108779,p:267515,"0,0,0,0,1"
108780,108780,p:267515,"0,0,0,0,1"
108781,108781,p:267515,"0,1,0,0,0"
108782,108782,p:267515,"1,0,0,0,0"
108783,108783,p:156087,"1,0,0,0,0"
108784,108784,p:263573,"1,0,0,0,0"
108785,108785,p:267518,"0,0,0,0,1"
108786,108786,p:267518,"1,0,0,0,0"
108787,108787,p:267520,"0,0,0,0,1"
108788,108788,p:267519,"0,0,0,0,1"
108789,108789,p:267519,"0,1,0,0,0"
108790,108790,p:267519,"0,1,0,0,0"
108791,108791,p:267519,"1,0,0,0,0"
108792,108792,p:267525,"0,0,0,0,1"
108793,108793,p:267525,"0,0,1,0,0"
108794,108794,p:267525,"0,1,0,0,0"
108795,108795,p:267524,"0,1,0,0,0"
108796,108796,p:267524,"1,0,0,0,0"
108797,108797,p:267526,"0,1,0,0,0"
108798,108798,p:267526,"0,1,0,0,0"
108799,108799,p:267526,"1,0,0,0,0"
108800,108800,p:267527,"0,0,1,0,0"
108801,108801,p:267528,"0,1,0,0,0"
108802,108802,p:267528,"1,0,0,0,0"
108803,108803,p:267530,"0,1,0,0,0"
108804,108804,p:267530,"0,1,0,0,0"
108805,108805,p:156088,"1,0,0,0,0"
108806,108806,p:266237,"1,0,0,0,0"
108807,108807,p:234691,"0,0,1,0,0"
108808,108808,p:267531,"0,1,0,0,0"
108809,108809,p:266236,"0,0,1,0,0"
108810,108810,p:267538,"0,1,0,0,0"
108811,108811,p:267538,"1,0,0,0,0"
108812,108812,p:267532,"1,0,0,0,0"
108813,108813,p:267532,"0,1,0,0,0"
108814,108814,p:266235,"1,0,0,0,0"
108815,108815,p:267533,"0,1,0,0,0"
108816,108816,p:267549,"0,0,0,0,1"
108817,108817,p:267549,"0,1,0,0,0"
108818,108818,p:267549,"1,0,0,0,0"
108819,108819,p:267534,"0,0,1,0,0"
108820,108820,p:266238,"1,0,0,0,0"
108821,108821,p:267535,"0,1,0,0,0"
108822,108822,p:267535,"0,1,0,0,0"
108823,108823,p:266239,"1,0,0,0,0"
108824,108824,p:266240,"1,0,0,0,0"
108825,108825,p:266241,"1,0,0,0,0"
108826,108826,p:127474,"1,0,0,0,0"
108827,108827,p:127474,"0,1,0,0,0"
